Facility Gov ID,GHG Year,co2,ch4,n2o
1001412,2010,10298527.2,23332.5,39739.194
1007300,2010,626197.1,290.5,346.276
1007920,2010,16294.1,7.55,8.94
1005950,2010,57.0,47977.5,nan
1000699,2010,1621894.4,761.75,929.462
1000978,2010,126340.6,2519.0,4395.798
1007242,2010,3900233.3,1785.25,14963.474
1000275,2010,444338.0,1379.0,2382.212
1001246,2010,121337.8,56.75,67.646
1000346,2010,1286533.2,47.5,56.62
1007931,2010,24751.6,11.475,13.708
1001172,2010,3327962.6,1542.75,1838.958
1000131,2010,51801.3,32.5,57.514
1006983,2010,1730944.2,803.0,957.176
1000284,2010,35615.6,16.5,19.668
1002343,2010,28340.9,13.25,15.794
1005505,2010,34738.1,16.25,19.668
1002488,2010,87180.4,41.0,48.872
1002006,2010,45269.6,21.25,25.33
1001216,2010,12659.8,6.0,7.45
1004302,2010,74836.1,35.25,42.018
1003381,2010,28788.5,13.5,16.092
1006696,2010,69610.0,32.75,39.038
1004674,2010,40200.0,19.0,22.648
1002901,2010,nan,85045.75,nan
1001187,2010,12412669.8,36663.25,63571.148
1001011,2010,8130587.8,23466.75,40678.192
1004564,2010,42763.7,20.0,24.734
1001255,2010,347346.7,177.75,226.778
1001207,2010,433209.5,201.0,239.89
1003790,2010,176180.7,4.25,5.066
1007101,2010,29964.6,14.25,17.88
1000244,2010,24067.0,11.25,13.41
1006393,2010,218460.8,222.25,530.142
1000285,2010,12208.6,3421.75,6978.862
1003413,2010,633.9,70527.75,0.298
1000742,2010,2548759.6,1141.25,1369.608
1001298,2010,399063.1,185.0,220.52
1000179,2010,58760.0,27.75,33.078
1007363,2010,72168.5,34.25,40.826
1004979,2010,195204.4,92.0,109.664
1007398,2010,230915.7,109.0,129.928
1004981,2010,161926.1,76.25,90.89
1002444,2010,86443.7,40.75,47.68
1004432,2010,27421.2,13.0,15.496
1002298,2010,36472.0,17.25,20.562
1000777,2010,1635144.0,758.5,905.324
1000127,2010,1301717.0,622.5,783.442
1001238,2010,203133.0,94.0,112.346
1001492,2010,9995621.6,25205.5,43713.918
1007500,2010,9438823.4,2389.75,45556.154
1007930,2010,44487.6,20.65,24.436
1001016,2010,12435240.2,35941.35,62315.674
1002251,2010,97830.7,46.25,56.62
1002080,2010,62917.7,29.75,35.76
1006022,2010,82936.4,39.0,46.488
1001587,2010,5868160.0,16943.5,29382.8
1007358,2010,18553.9,8.75,10.43
1000604,2010,351600.5,2.0,2.98
1001027,2010,3334310.8,9633.25,16703.496
1006218,2010,nan,25402.5,nan
1000266,2010,3758.0,1.75,2.086
1000259,2010,785877.7,2307.0,4003.332
1004591,2010,118788.2,56.25,67.05
1001742,2010,47171.5,22.25,26.522
1000689,2010,1462134.3,417.25,6298.23
1006869,2010,362611.7,171.0,203.832
1000489,2010,42579.6,19.75,23.542
1004232,2010,nan,15195.75,nan
1005822,2010,1125003.1,521.5,621.628
1004551,2010,62591.2,29.5,35.76
1005585,2010,7575614.1,33828.5,17854.67
1004435,2010,25252.0,12.0,14.304
1000979,2010,40049.9,15.25,170.158
1000424,2010,74929.5,35.5,43.806
1002092,2010,83866.1,39.5,47.68
1003173,2010,29934.0,14.0,17.88
1006940,2010,81836.7,40.25,47.978
1000230,2010,1024295.9,12629.0,24091.81
1000141,2010,241782.9,112.0,133.504
1007421,2010,176295.7,353.75,607.622
1003806,2010,nan,32296.28105,nan
1001341,2010,56738.6,26.25,31.29
1000463,2010,179138.1,83.25,99.234
1002125,2010,32.3,20950.75,nan
1001405,2010,495840.8,230.0,274.16
1007940,2010,3917424.1,11316.25,19622.108
1000126,2010,0.0,nan,nan
1004518,2010,nan,9280.0,nan
1000640,2010,64265.9,30.25,36.058
1000637,2010,25104.9,11.75,14.304
1000139,2010,27574.1,12.5,14.9
1001787,2010,51606.2,24.25,28.906
1001149,2010,3415138.0,10207.25,17698.518
1004601,2010,nan,41250.0,nan
1001759,2010,31898.0,15.0,17.88
1001727,2010,32827.8,15.5,18.774
1004808,2010,nan,118592.0,nan
1003533,2010,187392.9,14.75,17.582
1000605,2010,343236.1,10.5,11.92
1008020,2010,256525.0,119.0,141.848
1002274,2010,54345.1,35.25,64.07
1000687,2010,6653724.6,1747.5,33213.888
1001505,2010,20863476.0,61626.0,106852.072
1000780,2010,204016.7,94.75,112.942
1007976,2010,16.7,26147.5,nan
1001041,2010,5494338.4,1061.75,16060.114
1001481,2010,5741062.9,16996.75,29489.484
1001167,2010,909041.7,421.75,504.812
1001288,2010,261971.3,122.75,148.106
1007239,2010,5810450.1,17655.5,30603.408
1000798,2010,970137.4,450.0,536.4
1000963,2010,942986.6,2968.75,5149.142
1000114,2010,35117.5,16.25,19.37
1004398,2010,52731.1,25.0,29.502
1001299,2010,1258772.1,583.75,695.83
1006949,2010,1261302.8,3638.25,6318.792
1004050,2010,173340.0,82.0,97.744
1004316,2010,28834.2,13.75,16.39
1007618,2010,nan,8929.25,nan
1011225,2010,nan,50.5,119.2
1001343,2010,542799.7,251.5,299.788
1005892,2010,nan,181277.5,nan
1001458,2010,23322.2,11.0,13.112
1000155,2010,1003.5,0.5,0.596
1003163,2010,nan,42740.75,nan
1000870,2010,1010083.1,470.25,563.518
1003872,2010,0.0,nan,nan
1003303,2010,997311.2,597.0,1014.094
1000739,2010,191585.3,88.75,105.79
1004884,2010,nan,125797.5,nan
1006909,2010,16236752.8,4366.0,83155.112
1000886,2010,9048839.0,27259.75,47272.038
1007427,2010,8961.5,6.0,11.324
1002733,2010,187674.0,16991.5,32682.256
1001224,2010,57410.2,26.75,31.886
1000952,2010,714.7,0.25,0.298
1005351,2010,34335.0,16.25,19.37
1000174,2010,30210.8,14.0,16.688
1000831,2010,1089435.1,3219.0,5580.646
1007595,2010,521169.8,1437.25,823.97
1010646,2010,31956.0,15.5,19.37
1000917,2010,3337512.0,898.75,17088.81
1007402,2010,92979.0,43.75,52.15
1004599,2010,134241.3,287.5,486.336
1004821,2010,42976.4,123.5,215.156
1001553,2010,912422.0,2626.5,4553.142
1000743,2010,80011.6,44.25,68.242
1004466,2010,33813.1,15.75,18.774
1000206,2010,30822.0,14.75,17.582
1007102,2010,27347.9,13.0,15.496
1004535,2010,40595.2,19.25,22.946
1000200,2010,50958.0,25.25,33.376
1003504,2010,nan,1952.5,nan
1005893,2010,nan,46350.0,nan
1001500,2010,2258686.3,5110.25,8709.944
1000953,2010,0.0,nan,nan
1001616,2010,952318.0,2779.5,4816.872
1007596,2010,2004.6,1.0,1.192
1003620,2010,20.0,73777.5,nan
1002748,2010,319778.3,809.25,1389.276
1001535,2010,398468.0,1058.0,2428.7
1000419,2010,83105.9,38.5,45.892
1006435,2010,396529.5,4.0,4.768
1004791,2010,297298.7,1.25,1.49
1003095,2010,5385.8,1.25,1.49
1005127,2010,350956.8,1001.25,1735.85
1005128,2010,108766.7,294.5,505.408
1006201,2010,76.7,59812.993675,0.298
1006980,2010,40145.1,93.5,160.324
1003599,2010,69.9,107536.75,53.938
1006307,2010,364678.7,6396.0,733.974
1001864,2010,36297.0,17.25,20.562
1005658,2010,32191.1,15.25,18.178
1005657,2010,44859.2,21.25,25.33
1006836,2010,32435.7,15.25,18.178
1005659,2010,47810.9,22.5,26.82
1006761,2010,167477.8,79.25,94.466
1000617,2010,30893.4,14.5,17.284
1000055,2010,0.0,nan,nan
1004196,2010,146638.1,69.25,82.546
1005363,2010,32692.7,19.5,23.84
1005125,2010,367706.2,930.0,477.396
1006500,2010,99714.6,5541.25,6.556
1006499,2010,111735.4,448.5,65.56
1003472,2010,346955.4,4278.5,1030.484
1000362,2010,nan,2.25,3.576
1007780,2010,nan,140315.0,nan
1007604,2010,108153.9,51.0,60.792
1003362,2010,7.7,160376.75,nan
1005847,2010,47153.0,22.25,26.522
1004254,2010,128605.9,248.75,424.948
1005780,2010,57025.5,29.75,41.422
1004205,2010,39872.2,18.75,22.35
1005521,2010,4378.9,2.0,2.384
1001965,2010,31870.9,15.0,17.88
1003621,2010,nan,46212.5,nan
1006544,2010,nan,28832.75,nan
1004200,2010,nan,61188.5,9.238
1004270,2010,354666.7,373.0,656.196
1006733,2010,82969.9,55.0,89.4
1004554,2010,112277.9,357.5,614.178
1004334,2010,55130.2,26.0,30.992
1004075,2010,59525.4,28.0,33.376
1004181,2010,88704.7,41.75,49.766
1003135,2010,76841.0,36.5,44.104
1003102,2010,85.8,168602.5,nan
1003344,2010,243028.8,114.5,136.484
1002882,2010,163956.0,77.25,92.082
1005358,2010,94189.5,32.5,29.8
1005558,2010,84375.8,30.0,29.8
1005915,2010,95028.0,30.0,29.8
1000329,2010,94965.7,32.5,29.8
1007717,2010,25976.5,12.25,14.602
1005813,2010,82314.0,230.25,399.32
1000304,2010,71070.3,35.0,29.8
1006699,2010,41423.5,20.0,29.8
1001090,2010,74960.1,37.5,35.462
1007881,2010,733004.0,1605.0,2771.4
1004594,2010,28538.6,14.25,18.178
1006625,2010,94656.7,267.75,463.39
1005694,2010,76130.9,155.0,260.154
1006525,2010,108427.8,175.5,290.252
1005434,2010,50070.9,23.5,28.012
1004067,2010,24964.0,11.75,14.006
1006637,2010,357728.7,830.25,1416.394
1005513,2010,92586.7,263.75,455.046
1007220,2010,35071.0,30.0,51.852
1000357,2010,27351.0,26.25,47.382
1006063,2010,119697.9,195.75,323.032
1002161,2010,44712.9,21.25,25.33
1003947,2010,33722.1,96.25,174.032
1005150,2010,26050.4,12.25,14.602
1004569,2010,791210.1,926.0,1604.73
1006848,2010,1386280.8,1449.75,2514.226
1004375,2010,87284.3,112.0,192.806
1003487,2010,250998.0,283.75,491.7
1003005,2010,1231909.3,1426.75,2472.804
1006263,2010,307653.9,479.75,832.016
1007289,2010,323391.8,524.5,908.9
1004273,2010,359503.5,551.25,952.706
1004081,2010,342303.0,475.25,823.374
1004020,2010,560820.1,844.75,1464.372
1005299,2010,70434.8,206.5,357.898
1004036,2010,152785.3,69.0,82.248
1002649,2010,nan,48060.0,nan
1003956,2010,26988.7,12.75,15.198
1004017,2010,67724.4,3632.5,7132.63
1005755,2010,70533.0,19.25,22.946
1003602,2010,25297.3,12.0,14.304
1005225,2010,nan,54910.5,nan
1005990,2010,28712.0,13.5,16.092
1004470,2010,26169.7,21.5,46.19
1003466,2010,nan,33250.0,nan
1002969,2010,384792.1,2054.5,2.384
1002414,2010,46880.7,22.0,26.224
1006260,2010,460.565427,30593.39735,1.12048
1007838,2010,nan,33031.41625,nan
1004721,2010,378207.2,530.0,904.43
1007877,2010,346177.6,433.25,748.576
1007981,2010,50116.4,82.75,141.848
1002308,2010,1540524.4,1416.0,2513.928
1007663,2010,1182942.9,3763.5,6535.438
1004758,2010,438781.8,553.5,952.408
1005331,2010,300985.5,968.0,1565.99
1008033,2010,522646.5,777.75,1311.498
1007033,2010,359948.5,458.0,795.064
1007764,2010,88610.1,41.75,49.766
1005820,2010,nan,41178.2326,nan
1006809,2010,31174.7,14.5,17.284
1003901,2010,24374.6,1076.0,14.9
1002295,2010,37671.0,17.75,21.158
1007673,2010,256.705668,67518.7248,0.121286
1004915,2010,13785.6,320.0,498.256
1006083,2010,75099.0,35.5,42.316
1005313,2010,nan,24300.0,nan
1003514,2010,nan,98255.5,nan
1005349,2010,44.9,48850.0,nan
1005295,2010,nan,127671.0,nan
1006990,2010,19.8,192137.5,nan
1006294,2010,0.0,111064.75,nan
1003798,2010,nan,35895.566625,nan
1006853,2010,326649.3,nan,nan
1003880,2010,nan,30242.639,nan
1004341,2010,31.5,30696.75,nan
1006082,2010,29754.6,14.25,16.986
1005745,2010,66055.0,27.5,32.78
1007055,2010,40192.8,17.0,20.264
1005772,2010,65063.7,30.75,36.654
1006202,2010,44493.4,135.0,23.84
1006572,2010,30842.0,94.0,16.39
1003902,2010,285941.0,87.0,104.3
1002301,2010,5303145.9,1017.5,1144836.732
1004183,2010,1149034.4,239.75,1466118.28
1006005,2010,700060.9,118.25,748418.954
1002100,2010,11.7,41523.0,nan
1002996,2010,3483.2,155398.5,8.94
1002851,2010,31455.8,14.75,17.582
1003509,2010,nan,8326.9522,nan
1002759,2010,174465.0,82.25,98.042
1007625,2010,1823920.9,4269.0,5055.57
1000217,2010,nan,186802.889925,nan
1002859,2010,1792457.7,4332.25,7127.266
1000394,2010,93654.3,38.75,46.488
1005344,2010,230245.0,71.75,85.526
1005107,2010,61.1,47035.25,nan
1004491,2010,nan,82550.0,nan
1004099,2010,nan,117100.0,nan
1001909,2010,nan,581253.75,nan
1004911,2010,29325.3,62.0,105.492
1006901,2010,136906.9,39.5,47.084
1003474,2010,96828.7,16.75,19.966
1007813,2010,270.507048,37809.851175,0.127842
1004973,2010,27144.3,13.0,15.496
1003889,2010,5439.2,2.5,353.428
1002618,2010,20782.3,10.25,12.814
1006145,2010,38252.8,37.5,87.612
1003041,2010,718043.2,800.0,1351.728
1004133,2010,30976.7,14.5,17.284
1002709,2010,31301.6,14.75,17.582
1002176,2010,360587.5,929.25,1597.578
1006021,2010,32.9,30141.0,nan
1004719,2010,387197.9,1097.5,1904.22
1007770,2010,326047.7,61.5,85599.308
1004150,2010,36757.1,14.25,23.542
1007899,2010,88.073284,246361.6236,0.215454
1007795,2010,144.362435,83159.456125,0.068242
1007995,2010,0.0,nan,nan
1006967,2010,1215796.0,5563.25,5891.758
1007425,2010,47043.9,22.25,26.522
1002146,2010,611565.7,4675.0,2854.542
1003610,2010,4511838.9,4403.75,6826.286
1006189,2010,425020.3,3409.0,1399.706
1007978,2010,3487232.8,5191.25,6489.546
1005583,2010,nan,71991.75,nan
1007669,2010,144.304724,44311.490875,0.265518
1000063,2010,178456.0,271.0,444.02
1006700,2010,27673.8,13.5,16.39
1002898,2010,nan,18944.5,nan
1001143,2010,72409.1,38.25,45.594
1002992,2010,nan,133472.5,nan
1002353,2010,28841.964,13.6,16.092
1002232,2010,nan,77978.75,nan
1005734,2010,27802.0,81.25,140.954
1006671,2010,885978.3,4253.75,394.85
1004656,2010,95234.0,45.0,53.64
1007942,2010,869822.4,27748.25,333.76
1004657,2010,52431.4,24.75,29.8
1004276,2010,166569.8,78.5,94.168
1005267,2010,1324861.4,633.75,759.006
1001667,2010,106000.3,50.0,59.6
1008012,2010,5150.093352,35493.276025,101.381984
1001992,2010,27119.8,12.75,15.198
1002175,2010,34477.8,16.25,19.37
1001994,2010,44668.8,21.0,25.032
1002128,2010,66259.1,31.25,37.25
1002193,2010,43728.1,20.5,24.734
1002015,2010,26414.6,12.5,14.9
1002127,2010,140790.4,66.5,79.268
1002061,2010,37422.6,17.75,21.158
1002260,2010,36330.6,17.25,205.024
1002970,2010,355076.1,737.75,1134.188
1007965,2010,1211843.0,1709.75,3070.294
1002389,2010,4608459.6,18486.0,19818.49
1003957,2010,nan,309992.5,nan
1002184,2010,76671.0,29.75,36.356
1007708,2010,nan,33232.2669,nan
1005594,2010,nan,36605.25,nan
1006350,2010,nan,132218.0,nan
1002757,2010,nan,77119.5,nan
1002065,2010,nan,243219.75,nan
1003987,2010,nan,14778.5,nan
1004159,2010,nan,65937.5,nan
1006286,2010,nan,133957.25,nan
1005318,2010,nan,106196.25,nan
1002351,2010,nan,87340.0,nan
1000372,2010,nan,35052.75,nan
1007078,2010,nan,12379.0,nan
1007276,2010,nan,113954.75,nan
1003979,2010,17.0,23491.75,nan
1001614,2010,nan,114722.5,nan
1004132,2010,nan,85632.75,nan
1006224,2010,nan,206697.610925,nan
1007993,2010,nan,13958.0,nan
1000370,2010,nan,106450.0,nan
1003683,2010,nan,49534.5,81.354
1000090,2010,nan,111975.0,nan
1006978,2010,513.2,333764.75,1.192
1007911,2010,14721.9,293.0,458.324
1002340,2010,nan,37856.5,nan
1003949,2010,47.4,48121.75,nan
1004868,2010,nan,34828.5,nan
1003865,2010,43.2,202727.5,nan
1005910,2010,12.4,68334.0,1.192
1003605,2010,5.6,49595.0,nan
1004261,2010,nan,103575.0,nan
1006280,2010,nan,57125.0,nan
1000339,2010,nan,8925.75,nan
1002700,2010,nan,22820.0,nan
1003386,2010,688.6,1736.5,9.238
1007290,2010,nan,47344.75,nan
1004828,2010,nan,26214.25,nan
1004364,2010,nan,9594.5,nan
1007932,2010,nan,32094.878075,nan
1006313,2010,11570.4,526.25,821.586
1004759,2010,nan,98844.25,nan
1005065,2010,nan,7482.5,nan
1007791,2010,89304.2,251.75,437.166
1006867,2010,492861.0,158.0,188.336
1004705,2010,196083.4,13738.25,25174.444
1002708,2010,151605.9,4321.5,10167.76
1005649,2010,34071.0,16.0,17.88
1005307,2010,28124.2,25.0,37.548
1005825,2010,nan,120846.75,nan
1002202,2010,171982.8,499.0,867.18
1006008,2010,13152.7,10190.25,15954.324
1005316,2010,0.0,nan,nan
1007960,2010,107.0,44254.5,nan
1002242,2010,11.7,74193.168975,nan
1005259,2010,39.6,37281.25,nan
1002599,2010,100.6,38425.0,0.298
1007467,2010,nan,81941.25,nan
1006557,2010,nan,16742.75,nan
1004223,2010,nan,40532.0,nan
1004038,2010,31631.1,0.5,0.596
1005346,2010,109467.5,21.5,28.906
1005654,2010,nan,3497.0,nan
1003646,2010,nan,181219.11925,nan
1002980,2010,4094.3,2.0,2.384
1006186,2010,nan,67584.75,nan
1002170,2010,1086122.5,2.25,148252.914
1007054,2010,nan,53110.0,nan
1006322,2010,nan,34360.0,nan
1006348,2010,nan,17915.0,nan
1007719,2010,nan,352.5,566.2
1002510,2010,nan,30247.5,nan
1005155,2010,58.1,32602.5,0.298
1004581,2010,46569.0,22.0,26.522
1001078,2010,415871.0,1286.75,2232.02
1004691,2010,nan,77595.75,nan
1004735,2010,164.3,nan,nan
1004031,2010,49062.2,23.25,27.714
1004161,2010,39218.0,18.5,22.052
1004153,2010,38978.5,18.5,22.052
1006755,2010,29377.6,13.75,16.39
1004168,2010,48639.2,23.0,27.416
1004358,2010,76556.8,36.0,42.912
1004360,2010,81912.2,38.5,45.892
1004169,2010,96396.5,45.5,54.236
1004361,2010,70943.9,33.5,39.932
1004170,2010,92768.9,43.75,52.15
1004167,2010,114433.7,54.0,64.368
1004359,2010,83947.3,39.5,47.084
1003969,2010,79.3,58240.5,28.31
1002399,2010,80575.1,78.25,557.26
1005126,2010,118100.0,5.0,5.96
1005114,2010,283490.5,6.0,7.152
1003959,2010,nan,67542.5,nan
1004413,2010,326.4,999.75,0.596
1004162,2010,nan,103404.25,nan
1003182,2010,50959.5,903.25,1413.116
1005115,2010,55233.1,26.0,30.992
1005208,2010,220.0,270.0,417.2
1000781,2010,186040.4,87.75,104.598
1000607,2010,37557.7,17.75,20.86
1000611,2010,47175.5,22.25,26.522
1000614,2010,32081.5,15.25,18.178
1003566,2010,26.9,24190.0,nan
1002556,2010,91.9,240827.5,0.298
1006289,2010,34.8,16235.0,nan
1004849,2010,32718.7,15.5,18.476
1005350,2010,94620.0,278.75,483.058
1006220,2010,16488.0,8.0,9.536
1004329,2010,134534.2,6.5,7.748
1006287,2010,229461.7,4.5,5.364
1004071,2010,110675.4,3.0,3.576
1005987,2010,576466.8,401.75,694.34
1003306,2010,1655.9,5.5,0.894
1003416,2010,59605.4,28.5,325.416
1005955,2010,nan,49050.0,nan
1004220,2010,26051.0,nan,nan
1002997,2010,31412.0,25.0,nan
1003706,2010,29532.0,25.0,nan
1007963,2010,nan,105776.333675,nan
1004974,2010,26995.3,29.75,70.924
1002138,2010,171997.1,486.25,843.34
1002950,2010,37967.0,41.25,49.17
1002462,2010,86281.0,40.75,48.574
1006643,2010,28988.6,13.75,14.9
1000369,2010,nan,1237.25,nan
1003175,2010,68445.0,32.25,38.442
1004224,2010,nan,43784.75,nan
1003036,2010,32.8,38329.75,nan
1005885,2010,82181.0,38.75,46.19
1007579,2010,nan,42666.2681,nan
1003216,2010,386.43864,59582.921,0.182972
1004346,2010,61017.0,520.5,813.54
1005899,2010,197776.8,654.25,593.02
1007992,2010,1151.848896,133397.413525,0.647852
1007975,2010,1.1,19092.5,nan
1002555,2010,14.5,43670.0,nan
1007024,2010,42.7,180135.0,nan
1008003,2010,40.1,91912.5,nan
1007631,2010,26.4,226420.0,nan
1001813,2010,100554.9,2673.5,4183.324
1005870,2010,74682.0,1951.5,3053.904
1005172,2010,69507.4,1655.75,2590.216
1000293,2010,322520.1,6743.25,10549.2
1005179,2010,220157.6,4985.25,7799.852
1002398,2010,267899.0,7475.0,11622.0
1007914,2010,182402.0,3866.75,6049.996
1002400,2010,113301.7,2631.75,4118.36
1003242,2010,55595.1,1346.5,2106.264
1001646,2010,63783.3,1434.25,2296.09
1004797,2010,20859.0,569.75,891.616
1007884,2010,124378.8,2949.25,4616.02
1005171,2010,41274.0,916.25,1435.466
1004865,2010,25405.3,898.75,1405.964
1001869,2010,58818.0,1325.0,2086.0
1005420,2010,173365.8,81.75,97.446
1006827,2010,26797.6,12.75,15.496
1005412,2010,nan,22226.25,nan
1005818,2010,66257.0,31.25,37.25
1002104,2010,nan,199543.75,nan
1007148,2010,74899.0,39.0,49.766
1000226,2010,155823.3,1117.75,1767.438
1000225,2010,462534.8,2596.0,4183.622
1005397,2010,nan,77935.25,nan
1005039,2010,nan,21052.0,nan
1002276,2010,nan,141632.0,nan
1003132,2010,0.0,nan,nan
1004419,2010,nan,12557.5,nan
1005196,2010,nan,45972.16645,nan
1005446,2010,30038.4,14.25,16.986
1002732,2010,nan,62139.0,nan
1001629,2010,677344.0,319.5,381.44
1005356,2010,nan,22156.75,nan
1007646,2010,487.028143,40591.30945,0.766158
1006249,2010,44302.0,21.0,24.734
1003158,2010,61912.0,29.25,34.866
1002644,2010,nan,150956.423,nan
1005577,2010,31569.7,15.0,17.88
1001627,2010,nan,45332.75,nan
1002702,2010,67.4,54940.0,nan
1005361,2010,80315.2,38.0,45.296
1006667,2010,39685.1,18.75,22.35
1007902,2010,nan,20500.0,nan
1007794,2010,704.97449,52252.27065,0.334654
1006142,2010,42524.6,20.0,23.84
1009508,2010,30914.8,14.75,17.582
1005837,2010,230044.0,106.65,127.246
1003815,2010,34068.0,16.0,19.072
1005508,2010,52154.8,24.5,29.204
1000450,2010,795565.1,369.0,440.146
1006724,2010,14.8,7942.75,nan
1000065,2010,6996.3,3.25,3.874
1007316,2010,9837.5,4.75,5.662
1006745,2010,3049.9,1.5,1.788
1000058,2010,2922.8,1.5,1.788
1006401,2010,755.7,0.25,nan
1006842,2010,1003291.5,1080.75,1868.46
1007927,2010,703510.9,744.75,1288.85
1006669,2010,596674.7,632.0,1093.66
1001342,2010,155294.3,72.25,86.122
1001357,2010,1565511.6,726.0,865.392
1000812,2010,165605.2,84.25,116.22
1005482,2010,nan,79043.25,nan
1002105,2010,60237.2,26.5,31.588
1005164,2010,576710.9,272.0,324.224
1005108,2010,261085.7,123.25,146.02
1000289,2010,203633.7,96.0,114.432
1005321,2010,6322.6,3.0,3.576
1010207,2010,nan,17849.75,nan
1000453,2010,100146.5,46.75,55.726
1007233,2010,792912.0,367.5,438.06
1000597,2010,275282.0,130.0,154.96
1001320,2010,708530.0,328.75,391.87
1005756,2010,13632.6,6.5,7.748
1007739,2010,130073.7,646.75,467.562
1005803,2010,38999.4,644.25,134.1
1005719,2010,2.0,38663.75,nan
1001220,2010,925337.0,121.5,12.516
1000468,2010,29532.1,14.0,16.986
1003933,2010,nan,56289.25,nan
1001226,2010,192211.5,89.25,106.386
1001461,2010,457303.6,123.5,2268.674
1006660,2010,16161.1,7.75,9.536
1000972,2010,1248023.7,3612.75,6263.96
1000658,2010,109163.8,107.5,252.406
1001098,2010,589257.2,273.25,325.714
1006509,2010,3232894.1,10419.25,17594.218
1000488,2010,62667.8,29.75,37.846
1009529,2010,58449.9,68.75,108.472
1002631,2010,72609.3,34.5,41.422
1007650,2010,206407.7,121.0,220.52
1000785,2010,1754565.3,5176.75,8978.442
1001247,2010,17637.4,8.75,10.728
1005537,2010,51872.4,nan,nan
1000960,2010,1336860.6,3947.5,6845.06
